method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,4962314,5055617,4922898,132719,39416,14365017,25.29745812574993,0.6820074974113632,0.2025482976662444,73.81798607917246,0.9828173102809352,0.9662151354073664,0.9737482091701172,0.992056931504133,0.9908455361581974,0.0091544638418026,0.0267453853182204,10.0,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,5104963,5064381,4896532,167849,208431,14187238,25.161970292984854,0.8625311856855454,1.0710712459628828,72.90442727536671,0.9629985965663076,0.9286376984425008,0.966856956457265,0.9591709087803378,0.9883073505580288,0.0116926494419713,0.0328795722907296,10.195606344382124,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,4932786,4973512,4810617,162895,122169,14364369,24.7204760522198,0.8370739026878142,0.6277938648667398,73.81465618022564,0.9712239627760038,0.944057722608617,0.967247490304638,0.9752332657447536,0.9887869457042978,0.0112130542957022,0.0330229205159112,10.0,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,64089,43618,42466,1152,21623,19394809,0.2182214331412303,0.0059198203498963,0.1111148224182363,99.66474392409064,0.7885467054137614,0.6509097040204779,0.9735888853225731,0.6626098082354226,0.999940606191155,5.939380884504769e-05,0.0179750035107428,16.19026055786408,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,61689,71153,54666,16487,7023,19381874,0.2809139750411741,0.0847222900249485,0.0360893214560085,99.59827441347788,0.8230228391623131,0.6992683176422432,0.7682880553174146,0.8861547439575937,0.9991500828343178,0.0008499171656821,0.2672599653098607,136.3907000361364,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,264418,249723,237983,11740,26435,19183892,1.22293108188314,0.0603287247463392,0.1358424053381157,98.5808977880324,0.925749940191504,0.8617639177572259,0.9529879106049504,0.9000257168574001,0.9993884025282418,0.0006115974717581,0.0443993979229855,10.84003181981982,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,967864,953595,935785,17810,32079,18474376,4.808749206708102,0.0915208337080326,0.1648454140662537,94.93488454551762,0.9740358758630812,0.9493859024383317,0.981323308112983,0.9668558805782632,0.9990368905006688,0.0009631094993312,0.0184013456436028,5.187229379236328,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,True,evaluable,19460050,3029366,2991768,2913287,78481,116079,16352203,14.970603878201752,0.4032929000696298,0.596498981246194,84.02960424048243,0.9676871499621168,0.9373971756009868,0.9737676851948414,0.96168208133319,0.9952235098672704,0.0047764901327297,0.0259067408824156,9.268891578613106,False,,,
mednext_s_seed20260520,0,v1_comparison,TB,133140_114338,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/133140_114338.nii.gz,False,absent_or_out_of_fov_for_fp,19460050,0,12361,0,12361,0,19447689,0.0,0.0635198779037053,0.0,99.9364801220963,,,,,,,,,False,12361.0,0.000635198779037,1.0
mednext_s_seed20260520,0,v1_comparison,TB,136032_122089,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260520/136032_122089.nii.gz,True,evaluable,22493097,5598574,5811664,5501828,309836,96746,16584687,24.460073239358724,1.3774714971442126,0.4301141812530306,73.73234108224403,0.964366913293132,0.9311858858813116,0.9466872138513168,0.9827195282227223,0.9816605653796796,0.0183394346203204,0.0553419495750167,25.0,False,,,
