method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,4962314,4991656,4935594,56062,26720,14420611,25.39018108299573,0.2883998019032576,0.1374557223583718,74.18396339274264,0.9916835192390574,0.983504225271283,0.9887688574693448,0.9946154153082616,0.9961274251342142,0.0038725748657858,0.0112975519082428,5.0,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,5104963,5085519,4993786,91733,111177,14242291,25.689538246000165,0.4719021623914868,0.5719279507723319,73.26663164083602,0.9800882823795772,0.9609540369496312,0.9819619197175352,0.9782217814311288,0.9936003316305316,0.0063996683694683,0.0179693760757913,5.456039917562118,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,4932786,4954076,4867205,86871,65581,14419330,25.038367482832307,0.446890570995289,0.3373684029934276,74.17737354317897,0.9845803451084884,0.9696290005472484,0.9824647421638264,0.9867050790364716,0.994011457582864,0.0059885424171359,0.0176109403489224,5.0,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,64089,60899,59607,1292,4482,19373606,0.3066363489002796,0.006646436874514,0.0230567570213406,99.66366045720386,0.9538035651422536,0.9116868815099188,0.9787845449022152,0.930066001966016,0.999933315777972,6.668422202790435e-05,0.0201594657429512,2.762134515311128,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,61689,60360,57541,2819,4148,19374479,0.2960082230622408,0.0145017844808476,0.021338560491861,99.66815143196504,0.9429163696548108,0.8919978917343585,0.9532968853545394,0.9327594871046702,0.999854520480616,0.0001454795193839,0.0456969638022986,10.916567298967042,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,264418,260013,250135,9878,14283,19164691,1.2867697272496763,0.0508154051443112,0.073476050989694,98.58893881661632,0.9539291155557166,0.9119163239711844,0.9620095918281008,0.9459832537875636,0.9994848384858088,0.000515161514191,0.0373575172643314,7.2564836646809345,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,967864,955342,940126,15216,27738,18455907,4.836291109202347,0.0782756838100668,0.1426926207625942,94.942740586225,0.9776654190970702,0.9563067095251658,0.9840727195077784,0.9713410148533264,0.9991762276717014,0.0008237723282986,0.0157212170304918,5.0,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,True,evaluable,19438987,3029366,3053593,2989251,64342,40115,16345279,15.377606868094515,0.3309946140711962,0.2063636340720841,84.0850348837622,0.9828279296309576,0.9662356628356652,0.978929084524362,0.9867579552949364,0.9960790075529472,0.0039209924470528,0.0212394276558197,5.0,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,133140_114338,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/133140_114338.nii.gz,False,absent_or_out_of_fov_for_fp,19438987,0,28,0,28,0,19438959,0.0,0.000144040427621,0.0,99.9998559595724,,,,,,,,,False,28.0,1.4404042762104835e-06,1.0
nnunet_v1_seed20260521,0,v1_comparison,TB,136032_122089,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/136032_122089.nii.gz,True,evaluable,22478882,5598574,5751911,5531730,220181,66844,16660127,24.608563717715143,0.9795015606203192,0.2973635432580677,74.11457117840648,0.974712534310208,0.9506724376606336,0.9617203743242898,0.9880605311281052,0.9869563398961678,0.0130436601038322,0.0393280503213854,20.0,False,,,
nnunet_v1_seed20260521,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260521/136032_122089.nii.gz,True,evaluable,22478882,5854324,5844345,5606446,237899,247878,16386659,24.940946796197423,1.0583222065937266,1.1027149837789976,72.89801601342984,0.9584758744776865,0.9202627677942846,0.9592941552902848,0.9576589884673278,0.985689905259436,0.0143100947405639,0.0406364594784982,19.6754781409252,False,,,
