method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,4962314,4939096,4904503,34593,57811,14429084,25.24711866694471,0.1780758572368328,0.2975961432289349,74.27720933258952,0.9906675917874322,0.9815077607007696,0.9929960867332808,0.9883499915563586,0.9976082845323496,0.0023917154676504,0.0069711428982527,5.094474881320571,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,5104963,5096718,4991508,105210,113455,14215818,25.69499800550716,0.5415939912666489,0.5840371284018406,73.17937087482436,0.978565787344262,0.9580311440714157,0.9793573040533144,0.9777755490098556,0.992653460352148,0.007346539647852,0.020609356032551,5.71221450325966,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,4932786,4980257,4877120,103137,55666,14390068,25.10615803332762,0.5309227210081586,0.2865542355084999,74.07636501015573,0.9839803983499316,0.968465959467609,0.979290827762503,0.9887150993373724,0.9928837686350258,0.0071162313649741,0.0209084683584489,5.094474881320571,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,64089,58749,57603,1146,6486,19360756,0.2965254127833169,0.0058993129359526,0.0333882580301823,99.66418701625057,0.9378693889513016,0.8830075879512531,0.980493284992085,0.8987969854421195,0.9999408116000174,5.918839998260502e-05,0.017881383700791,5.5242700421462505,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,61689,64376,58114,6262,3575,19358040,0.2991559092146187,0.0322351637041322,0.0184031795340582,99.6502057475472,0.9219688256058384,0.8552339185589616,0.90272772461787,0.9420480150432006,0.999676621444966,0.0003233785550338,0.1015091831606931,114.38378175148078,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,264418,257230,247536,9694,16882,19151879,1.274251594165775,0.0499022160568282,0.086904189340971,98.58894200043645,0.949053768058154,0.9030469297221574,0.9623138825175912,0.936154119613642,0.99949409163851,0.0005059083614899,0.0366616493582131,7.764399848253709,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,967864,962237,944042,18195,23822,18439932,4.8596851506829175,0.0936631752789342,0.1226295224784156,94.92402215155973,0.9782306729026098,0.9573889594841688,0.9810909370560476,0.9753870378482928,0.9990142553467098,0.0009857446532901,0.0187991288032202,5.0,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,True,evaluable,19425991,3029366,3043571,2980131,63440,49235,16333185,15.340947084758763,0.3265727859134703,0.2534491033173031,84.07903102601047,0.981446374299618,0.9635686816437888,0.9791560637159442,0.9837474243785664,0.9961309110868852,0.0038690889131147,0.0209416755849243,5.0,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,133140_114338,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/133140_114338.nii.gz,False,absent_or_out_of_fov_for_fp,19425991,0,6531,0,6531,0,19419460,0.0,0.0336199064438977,0.0,99.96638009355613,,,,,,,,,False,6531.0,0.0003361990644389,1.0
swinunetr_seed20260521,0,v1_comparison,TB,136032_122089,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/136032_122089.nii.gz,True,evaluable,22463843,5598574,5675209,5509878,165331,88696,16699938,24.527762235517763,0.7359871594544175,0.3948389418497984,74.34141166317802,0.9774674570195292,0.955927968972424,0.9708678570251774,0.9841573943650652,0.9901969544630448,0.0098030455369552,0.029530912693125,15.126622136670996,False,,,
swinunetr_seed20260521,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/swinunetr__seed20260521/136032_122089.nii.gz,True,evaluable,22463843,5854324,5910921,5650089,260832,204235,16348687,25.151925251614337,1.16111922612707,0.9091721305210332,72.77778339173756,0.9604711164110904,0.9239484650923052,0.9558728665126806,0.96511382014388,0.9842962339848612,0.0157037660151386,0.0445537349828946,15.126618196320909,False,,,
