method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,4962314,4892668,4884316,8352,77998,14445642,25.155740215905105,0.0430153868593349,0.4017138582680085,74.39953053896755,0.9912379342752732,0.982628082434024,0.9982929559087188,0.9842819297609946,0.9994221666343572,0.0005778333656427,0.0016830857539446,5.0,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,5104963,5139157,5034993,104164,69970,14207181,25.931773434990838,0.5364768626455658,0.3603671717609753,73.17138253060263,0.9830015657762696,0.9665713659889652,0.9797313061266664,0.9862937302385932,0.992721578579791,0.0072784214202089,0.02040445738784,5.0,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,4932786,4980139,4904575,75564,28211,14407958,25.26008034071153,0.3891780043868278,0.1452953877740299,74.20544626712761,0.9895313441794424,0.979279603062885,0.984826929529477,0.9942809195452632,0.9947827607124842,0.0052172392875158,0.0153187265776378,3.088161777508183,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,64089,61942,60894,1048,3195,19351171,0.313622960657608,0.0053975245963341,0.0164552395851981,99.66452427516086,0.966333679808936,0.9348603712175876,0.9830809466920668,0.950147451200674,0.9999458460034996,5.415399650034965e-05,0.0163522601382452,1.953125,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,61689,60490,58544,1946,3145,19352673,0.3015197327936907,0.0100225027332693,0.0161977240987318,99.67226004037433,0.9583316281848764,0.9199968570755088,0.9678293932881468,0.949018463583459,0.9998994555253192,0.0001005444746806,0.0315453322310298,3.90625,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,264418,258257,249959,8298,14459,19143592,1.287366269632723,0.0427372701339513,0.0744683283763319,98.595428131857,0.956460515616779,0.9165542175743264,0.9678692155488524,0.9453176410077982,0.9995667268347928,0.0004332731652071,0.0313821298096196,6.905338311325858,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,967864,969869,950619,19250,17245,18429194,4.89598228458263,0.0991434622895351,0.0888170912822355,94.9160571618456,0.9811661358917868,0.963028586363885,0.9801519586665828,0.9821824140581734,0.9989565515660832,0.0010434484339167,0.0198891579808733,5.0,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,True,evaluable,19416308,3029366,3040047,2987684,52363,41682,16334579,15.38749797335312,0.2696856683567236,0.2146752101377872,84.12814114815237,0.9845050913490316,0.9694830402024318,0.9827755952457314,0.9862406853447224,0.9968045898984692,0.0031954101015308,0.0172851349094166,5.0,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,133140_114338,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/133140_114338.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/133140_114338.nii.gz,False,absent_or_out_of_fov_for_fp,19416308,0,0,0,0,0,19416308,0.0,0.0,0.0,100.0,,,,,,,,,False,0.0,0.0,0.0
nnunet_2d_seed20260522,0,v1_comparison,TB,136032_122089,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/136032_122089.nii.gz,True,evaluable,22454634,5598574,5678502,5590862,87640,7712,16768420,24.89847752584166,0.3902980560716331,0.0343448038387087,74.67687961424801,0.9915446167073804,0.9832310215549396,0.9845663521823184,0.9986225063739446,0.9948006829591256,0.0051993170408743,0.0156539861757654,5.0,False,,,
nnunet_2d_seed20260522,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260522/136032_122089.nii.gz,True,evaluable,22454634,5854324,5911496,5741622,169874,112702,16430436,25.569875688020566,0.7565209034357897,0.501909761699968,73.17169364684368,0.9759833143801282,0.9530931752243204,0.971263788387914,0.9807489301924526,0.989766817607623,0.010233182392377,0.0290168429352389,15.0,False,,,
